Latitude,Longitude,UTC,Parameter,AQI,Category
34.066429,-118.226755,2024-04-16T20:00,PM2.5,54.0,2.0
34.066429,-118.226755,2024-04-16T20:00,PM10,15.0,1.0
34.066429,-118.226755,2024-04-16T20:00,PM2.5,54.0,2.0
34.066429,-118.226755,2024-04-16T20:00,PM10,15.0,1.0
34.066429,-118.226755,2024-04-16T20:00,PM2.5,54.0,2.0
34.066429,-118.226755,2024-04-16T20:00,PM10,15.0,1.0
34.066429,-118.226755,2024-04-16T20:00,PM2.5,54.0,2.0
34.066429,-118.226755,2024-04-16T20:00,PM10,15.0,1.0
34.066429,-118.226755,2024-04-16T20:00,PM2.5,54.0,2.0
34.066429,-118.226755,2024-04-16T20:00,PM10,15.0,1.0
34.066429,-118.226755,2024-04-16T20:00,PM2.5,54.0,2.0
34.066429,-118.226755,2024-04-16T20:00,PM10,15.0,1.0
34.066429,-118.226755,2024-04-16T20:00,PM2.5,54.0,2.0
34.066429,-118.226755,2024-04-16T20:00,PM10,15.0,1.0
34.066429,-118.226755,2024-04-16T20:00,PM2.5,54.0,2.0
34.066429,-118.226755,2024-04-16T20:00,PM10,15.0,1.0
34.066429,-118.226755,2024-04-16T20:00,PM2.5,54.0,2.0
34.066429,-118.226755,2024-04-16T20:00,PM10,15.0,1.0
34.066429,-118.226755,2024-04-16T20:00,PM2.5,54.0,2.0
34.066429,-118.226755,2024-04-16T20:00,PM10,15.0,1.0
34.066429,-118.226755,2024-04-16T20:00,PM2.5,54.0,2.0
34.066429,-118.226755,2024-04-16T20:00,PM10,15.0,1.0
34.066429,-118.226755,2024-04-16T20:00,PM2.5,54.0,2.0
34.066429,-118.226755,2024-04-16T20:00,PM10,15.0,1.0
34.066429,-118.226755,2024-04-16T20:00,PM2.5,54.0,2.0
34.066429,-118.226755,2024-04-16T20:00,PM10,15.0,1.0
34.066429,-118.226755,2024-04-16T21:00,PM2.5,54.0,2.0
34.066429,-118.226755,2024-04-16T21:00,PM10,20.0,1.0
34.066429,-118.226755,2024-04-16T21:00,PM2.5,54.0,2.0
34.066429,-118.226755,2024-04-16T21:00,PM10,20.0,1.0
34.066429,-118.226755,2024-04-16T21:00,PM2.5,54.0,2.0
34.066429,-118.226755,2024-04-16T21:00,PM10,20.0,1.0
34.066429,-118.226755,2024-04-16T21:00,PM2.5,54.0,2.0
34.066429,-118.226755,2024-04-16T21:00,PM10,20.0,1.0
34.066429,-118.226755,2024-04-16T22:00,PM2.5,54.0,2.0
34.066429,-118.226755,2024-04-16T22:00,PM10,19.0,1.0
34.066429,-118.226755,2024-04-16T22:00,PM2.5,54.0,2.0
34.066429,-118.226755,2024-04-16T22:00,PM10,19.0,1.0
34.066429,-118.226755,2024-04-16T22:00,PM2.5,54.0,2.0
34.066429,-118.226755,2024-04-16T22:00,PM10,19.0,1.0
34.066429,-118.226755,2024-04-16T22:00,PM2.5,54.0,2.0
34.066429,-118.226755,2024-04-16T22:00,PM10,19.0,1.0
34.066429,-118.226755,2024-04-16T22:00,PM2.5,54.0,2.0
34.066429,-118.226755,2024-04-16T22:00,PM10,19.0,1.0
34.066429,-118.226755,2024-04-16T22:00,PM2.5,54.0,2.0
34.066429,-118.226755,2024-04-16T22:00,PM10,19.0,1.0
34.066429,-118.226755,2024-04-16T22:00,PM2.5,54.0,2.0
34.066429,-118.226755,2024-04-16T22:00,PM10,19.0,1.0
34.066429,-118.226755,2024-04-16T22:00,PM2.5,54.0,2.0
34.066429,-118.226755,2024-04-16T22:00,PM10,19.0,1.0
34.066429,-118.226755,2024-04-16T23:00,PM2.5,47.0,1.0
34.066429,-118.226755,2024-04-16T23:00,PM10,15.0,1.0
34.066429,-118.226755,2024-04-16T23:00,PM2.5,47.0,1.0
34.066429,-118.226755,2024-04-16T23:00,PM10,15.0,1.0
34.066429,-118.226755,2024-04-16T23:00,PM2.5,47.0,1.0
34.066429,-118.226755,2024-04-16T23:00,PM10,15.0,1.0
34.066429,-118.226755,2024-04-16T23:00,PM2.5,47.0,1.0
34.066429,-118.226755,2024-04-16T23:00,PM10,15.0,1.0
34.066429,-118.226755,2024-04-16T23:00,PM2.5,47.0,1.0
34.066429,-118.226755,2024-04-16T23:00,PM10,15.0,1.0
34.066429,-118.226755,2024-04-16T23:00,PM2.5,47.0,1.0
34.066429,-118.226755,2024-04-16T23:00,PM10,15.0,1.0
34.066429,-118.226755,2024-04-16T23:00,PM2.5,47.0,1.0
34.066429,-118.226755,2024-04-16T23:00,PM10,15.0,1.0
34.066429,-118.226755,2024-04-16T23:00,PM2.5,47.0,1.0
34.066429,-118.226755,2024-04-16T23:00,PM10,15.0,1.0
34.066429,-118.226755,2024-04-16T23:00,PM2.5,47.0,1.0
34.066429,-118.226755,2024-04-16T23:00,PM10,15.0,1.0
34.066429,-118.226755,2024-04-16T23:00,PM2.5,47.0,1.0
34.066429,-118.226755,2024-04-16T23:00,PM10,15.0,1.0
34.066429,-118.226755,2024-04-16T23:00,PM2.5,47.0,1.0
34.066429,-118.226755,2024-04-16T23:00,PM10,15.0,1.0
34.066429,-118.226755,2024-04-16T23:00,PM2.5,47.0,1.0
34.066429,-118.226755,2024-04-16T23:00,PM10,15.0,1.0
34.066429,-118.226755,2024-04-16T23:00,PM2.5,47.0,1.0
34.066429,-118.226755,2024-04-16T23:00,PM10,15.0,1.0
34.066429,-118.226755,2024-04-16T23:00,PM2.5,47.0,1.0
34.066429,-118.226755,2024-04-16T23:00,PM10,15.0,1.0
34.066429,-118.226755,2024-04-16T23:00,PM2.5,47.0,1.0
34.066429,-118.226755,2024-04-16T23:00,PM10,15.0,1.0
34.066429,-118.226755,2024-04-16T23:00,PM2.5,47.0,1.0
34.066429,-118.226755,2024-04-16T23:00,PM10,15.0,1.0
34.066429,-118.226755,2024-04-16T23:00,PM2.5,47.0,1.0
34.066429,-118.226755,2024-04-16T23:00,PM10,15.0,1.0
34.066429,-118.226755,2024-04-16T23:00,PM2.5,47.0,1.0
34.066429,-118.226755,2024-04-16T23:00,PM10,15.0,1.0
34.066429,-118.226755,2024-04-17T00:00,PM2.5,32.0,1.0
34.066429,-118.226755,2024-04-17T00:00,PM10,12.0,1.0
34.066429,-118.226755,2024-04-17T00:00,PM2.5,32.0,1.0
34.066429,-118.226755,2024-04-17T00:00,PM10,12.0,1.0
34.066429,-118.226755,2024-04-17T00:00,PM2.5,32.0,1.0
34.066429,-118.226755,2024-04-17T00:00,PM10,12.0,1.0
34.066429,-118.226755,2024-04-17T00:00,PM2.5,32.0,1.0
34.066429,-118.226755,2024-04-17T00:00,PM10,12.0,1.0
34.066429,-118.226755,2024-04-17T00:00,PM2.5,32.0,1.0
34.066429,-118.226755,2024-04-17T00:00,PM10,12.0,1.0
34.066429,-118.226755,2024-04-17T00:00,PM2.5,32.0,1.0
34.066429,-118.226755,2024-04-17T00:00,PM10,12.0,1.0
34.066429,-118.226755,2024-04-17T00:00,PM2.5,32.0,1.0
34.066429,-118.226755,2024-04-17T00:00,PM10,12.0,1.0
34.066429,-118.226755,2024-04-17T00:00,PM2.5,32.0,1.0
34.066429,-118.226755,2024-04-17T00:00,PM10,12.0,1.0
34.066429,-118.226755,2024-04-17T00:00,PM2.5,32.0,1.0
34.066429,-118.226755,2024-04-17T00:00,PM10,12.0,1.0
34.066429,-118.226755,2024-04-17T00:00,PM2.5,32.0,1.0
34.066429,-118.226755,2024-04-17T00:00,PM10,12.0,1.0
34.066429,-118.226755,2024-04-17T00:00,PM2.5,32.0,1.0
34.066429,-118.226755,2024-04-17T00:00,PM10,12.0,1.0
34.066429,-118.226755,2024-04-17T00:00,PM2.5,32.0,1.0
34.066429,-118.226755,2024-04-17T00:00,PM10,12.0,1.0
34.066429,-118.226755,2024-04-17T00:00,PM2.5,32.0,1.0
34.066429,-118.226755,2024-04-17T00:00,PM10,12.0,1.0
34.066429,-118.226755,2024-04-17T00:00,PM2.5,32.0,1.0
34.066429,-118.226755,2024-04-17T00:00,PM10,12.0,1.0
34.066429,-118.226755,2024-04-17T02:00,PM2.5,32.0,1.0
34.066429,-118.226755,2024-04-17T02:00,PM10,13.0,1.0
34.066429,-118.226755,2024-04-17T02:00,PM2.5,32.0,1.0
34.066429,-118.226755,2024-04-17T02:00,PM10,13.0,1.0
34.066429,-118.226755,2024-04-17T02:00,PM2.5,32.0,1.0
34.066429,-118.226755,2024-04-17T02:00,PM10,13.0,1.0
34.066429,-118.226755,2024-04-17T02:00,PM2.5,32.0,1.0
34.066429,-118.226755,2024-04-17T02:00,PM10,13.0,1.0
34.066429,-118.226755,2024-04-17T02:00,PM2.5,32.0,1.0
34.066429,-118.226755,2024-04-17T02:00,PM10,13.0,1.0
34.066429,-118.226755,2024-04-17T02:00,PM2.5,32.0,1.0
34.066429,-118.226755,2024-04-17T02:00,PM10,13.0,1.0
34.066429,-118.226755,2024-04-17T02:00,PM2.5,32.0,1.0
34.066429,-118.226755,2024-04-17T02:00,PM10,13.0,1.0
34.066429,-118.226755,2024-04-17T02:00,PM2.5,32.0,1.0
34.066429,-118.226755,2024-04-17T02:00,PM10,13.0,1.0
34.066429,-118.226755,2024-04-17T02:00,PM2.5,32.0,1.0
34.066429,-118.226755,2024-04-17T02:00,PM10,13.0,1.0
34.066429,-118.226755,2024-04-17T02:00,PM2.5,32.0,1.0
34.066429,-118.226755,2024-04-17T02:00,PM10,13.0,1.0
34.066429,-118.226755,2024-04-17T02:00,PM2.5,32.0,1.0
34.066429,-118.226755,2024-04-17T02:00,PM10,13.0,1.0
34.066429,-118.226755,2024-04-17T02:00,PM2.5,32.0,1.0
34.066429,-118.226755,2024-04-17T02:00,PM10,13.0,1.0
34.066429,-118.226755,2024-04-17T02:00,PM2.5,32.0,1.0
34.066429,-118.226755,2024-04-17T02:00,PM10,13.0,1.0
34.066429,-118.226755,2024-04-17T02:00,PM2.5,32.0,1.0
34.066429,-118.226755,2024-04-17T02:00,PM10,13.0,1.0
34.066429,-118.226755,2024-04-17T02:00,PM2.5,32.0,1.0
34.066429,-118.226755,2024-04-17T02:00,PM10,13.0,1.0
34.066429,-118.226755,2024-04-17T02:00,PM2.5,32.0,1.0
34.066429,-118.226755,2024-04-17T02:00,PM10,13.0,1.0
34.066429,-118.226755,2024-04-17T02:00,PM2.5,32.0,1.0
34.066429,-118.226755,2024-04-17T02:00,PM10,13.0,1.0
34.066429,-118.226755,2024-04-17T02:00,PM2.5,32.0,1.0
34.066429,-118.226755,2024-04-17T02:00,PM10,13.0,1.0
34.066429,-118.226755,2024-04-17T02:00,PM2.5,32.0,1.0
34.066429,-118.226755,2024-04-17T02:00,PM10,13.0,1.0
34.066429,-118.226755,2024-04-17T02:00,PM2.5,32.0,1.0
34.066429,-118.226755,2024-04-17T02:00,PM10,13.0,1.0
34.066429,-118.226755,2024-04-17T02:00,PM2.5,32.0,1.0
34.066429,-118.226755,2024-04-17T02:00,PM10,13.0,1.0
34.066429,-118.226755,2024-04-17T02:00,PM2.5,32.0,1.0
34.066429,-118.226755,2024-04-17T02:00,PM10,13.0,1.0
34.066429,-118.226755,2024-04-17T02:00,PM2.5,32.0,1.0
34.066429,-118.226755,2024-04-17T02:00,PM10,13.0,1.0
34.066429,-118.226755,2024-04-17T02:00,PM2.5,32.0,1.0
34.066429,-118.226755,2024-04-17T02:00,PM10,13.0,1.0
34.066429,-118.226755,2024-04-17T02:00,PM2.5,32.0,1.0
34.066429,-118.226755,2024-04-17T02:00,PM10,13.0,1.0
34.066429,-118.226755,2024-04-17T02:00,PM2.5,32.0,1.0
34.066429,-118.226755,2024-04-17T02:00,PM10,13.0,1.0
34.066429,-118.226755,2024-04-17T02:00,PM2.5,32.0,1.0
34.066429,-118.226755,2024-04-17T02:00,PM10,13.0,1.0
34.066429,-118.226755,2024-04-17T02:00,PM2.5,32.0,1.0
34.066429,-118.226755,2024-04-17T02:00,PM10,13.0,1.0
34.066429,-118.226755,2024-04-17T02:00,PM2.5,32.0,1.0
34.066429,-118.226755,2024-04-17T02:00,PM10,13.0,1.0
34.066429,-118.226755,2024-04-17T02:00,PM2.5,32.0,1.0
34.066429,-118.226755,2024-04-17T02:00,PM10,13.0,1.0
34.066429,-118.226755,2024-04-17T02:00,PM2.5,32.0,1.0
34.066429,-118.226755,2024-04-17T02:00,PM10,13.0,1.0
34.066429,-118.226755,2024-04-17T02:00,PM2.5,32.0,1.0
34.066429,-118.226755,2024-04-17T02:00,PM10,13.0,1.0
34.066429,-118.226755,2024-04-17T02:00,PM2.5,32.0,1.0
34.066429,-118.226755,2024-04-17T02:00,PM10,13.0,1.0
34.066429,-118.226755,2024-04-17T02:00,PM2.5,32.0,1.0
34.066429,-118.226755,2024-04-17T02:00,PM10,13.0,1.0
34.066429,-118.226755,2024-04-17T02:00,PM2.5,32.0,1.0
34.066429,-118.226755,2024-04-17T02:00,PM10,13.0,1.0
34.066429,-118.226755,2024-04-17T02:00,PM2.5,32.0,1.0
34.066429,-118.226755,2024-04-17T02:00,PM10,13.0,1.0
34.066429,-118.226755,2024-04-17T02:00,PM2.5,32.0,1.0
34.066429,-118.226755,2024-04-17T02:00,PM10,13.0,1.0
34.066429,-118.226755,2024-04-17T02:00,PM2.5,32.0,1.0
34.066429,-118.226755,2024-04-17T02:00,PM10,13.0,1.0
34.066429,-118.226755,2024-04-17T02:00,PM2.5,32.0,1.0
34.066429,-118.226755,2024-04-17T02:00,PM10,13.0,1.0
34.066429,-118.226755,2024-04-17T02:00,PM2.5,32.0,1.0
34.066429,-118.226755,2024-04-17T02:00,PM10,13.0,1.0
34.066429,-118.226755,2024-04-17T02:00,PM2.5,32.0,1.0
34.066429,-118.226755,2024-04-17T02:00,PM10,13.0,1.0
34.066429,-118.226755,2024-04-17T02:00,PM2.5,32.0,1.0
34.066429,-118.226755,2024-04-17T02:00,PM10,13.0,1.0
34.066429,-118.226755,2024-04-17T02:00,PM2.5,32.0,1.0
34.066429,-118.226755,2024-04-17T02:00,PM10,13.0,1.0
34.066429,-118.226755,2024-04-17T02:00,PM2.5,32.0,1.0
34.066429,-118.226755,2024-04-17T02:00,PM10,13.0,1.0
34.066429,-118.226755,2024-04-17T02:00,PM2.5,32.0,1.0
34.066429,-118.226755,2024-04-17T02:00,PM10,13.0,1.0
34.066429,-118.226755,2024-04-17T03:00,PM2.5,40.0,1.0
34.066429,-118.226755,2024-04-17T03:00,PM10,17.0,1.0
34.066429,-118.226755,2024-04-17T05:00,PM2.5,52.0,2.0
34.066429,-118.226755,2024-04-17T05:00,PM10,20.0,1.0
34.066429,-118.226755,2024-04-17T05:00,PM2.5,52.0,2.0
34.066429,-118.226755,2024-04-17T05:00,PM10,20.0,1.0
34.066429,-118.226755,2024-04-17T05:00,PM2.5,52.0,2.0
34.066429,-118.226755,2024-04-17T05:00,PM10,20.0,1.0
34.066429,-118.226755,2024-04-17T05:00,PM2.5,52.0,2.0
34.066429,-118.226755,2024-04-17T05:00,PM10,20.0,1.0
34.066429,-118.226755,2024-04-17T05:00,PM2.5,52.0,2.0
34.066429,-118.226755,2024-04-17T05:00,PM10,20.0,1.0
34.066429,-118.226755,2024-04-17T06:00,PM2.5,58.0,2.0
34.066429,-118.226755,2024-04-17T06:00,PM10,22.0,1.0
34.066429,-118.226755,2024-04-17T07:00,PM2.5,57.0,2.0
34.066429,-118.226755,2024-04-17T07:00,PM10,22.0,1.0
34.066429,-118.226755,2024-04-17T07:00,PM2.5,57.0,2.0
34.066429,-118.226755,2024-04-17T07:00,PM10,22.0,1.0
34.066429,-118.226755,2024-04-17T07:00,PM2.5,57.0,2.0
34.066429,-118.226755,2024-04-17T07:00,PM10,22.0,1.0
34.066429,-118.226755,2024-04-17T07:00,PM2.5,57.0,2.0
34.066429,-118.226755,2024-04-17T07:00,PM10,22.0,1.0
34.066429,-118.226755,2024-04-17T07:00,PM2.5,57.0,2.0
34.066429,-118.226755,2024-04-17T07:00,PM10,22.0,1.0
34.066429,-118.226755,2024-04-17T07:00,PM2.5,57.0,2.0
34.066429,-118.226755,2024-04-17T07:00,PM10,22.0,1.0
34.066429,-118.226755,2024-04-17T07:00,PM2.5,57.0,2.0
34.066429,-118.226755,2024-04-17T07:00,PM10,22.0,1.0
34.066429,-118.226755,2024-04-17T07:00,PM2.5,57.0,2.0
34.066429,-118.226755,2024-04-17T07:00,PM10,22.0,1.0
34.066429,-118.226755,2024-04-17T07:00,PM2.5,57.0,2.0
34.066429,-118.226755,2024-04-17T07:00,PM10,22.0,1.0
34.066429,-118.226755,2024-04-17T07:00,PM2.5,57.0,2.0
34.066429,-118.226755,2024-04-17T07:00,PM10,22.0,1.0
34.066429,-118.226755,2024-04-17T07:00,PM2.5,57.0,2.0
34.066429,-118.226755,2024-04-17T07:00,PM10,22.0,1.0
34.066429,-118.226755,2024-04-17T07:00,PM2.5,57.0,2.0
34.066429,-118.226755,2024-04-17T07:00,PM10,22.0,1.0
34.066429,-118.226755,2024-04-17T07:00,PM2.5,57.0,2.0
34.066429,-118.226755,2024-04-17T07:00,PM10,22.0,1.0
34.066429,-118.226755,2024-04-17T07:00,PM2.5,57.0,2.0
34.066429,-118.226755,2024-04-17T07:00,PM10,22.0,1.0
34.066429,-118.226755,2024-04-17T07:00,PM2.5,57.0,2.0
34.066429,-118.226755,2024-04-17T07:00,PM10,22.0,1.0
34.066429,-118.226755,2024-04-17T07:00,PM2.5,57.0,2.0
34.066429,-118.226755,2024-04-17T07:00,PM10,22.0,1.0
34.066429,-118.226755,2024-04-17T07:00,PM2.5,57.0,2.0
34.066429,-118.226755,2024-04-17T07:00,PM10,22.0,1.0
34.066429,-118.226755,2024-04-17T07:00,PM2.5,57.0,2.0
34.066429,-118.226755,2024-04-17T07:00,PM10,22.0,1.0
34.066429,-118.226755,2024-04-17T07:00,PM2.5,57.0,2.0
34.066429,-118.226755,2024-04-17T07:00,PM10,22.0,1.0
34.066429,-118.226755,2024-04-17T07:00,PM2.5,57.0,2.0
34.066429,-118.226755,2024-04-17T07:00,PM10,22.0,1.0
34.066429,-118.226755,2024-04-17T07:00,PM2.5,57.0,2.0
34.066429,-118.226755,2024-04-17T07:00,PM10,22.0,1.0
34.066429,-118.226755,2024-04-17T07:00,PM2.5,57.0,2.0
34.066429,-118.226755,2024-04-17T07:00,PM10,22.0,1.0
34.066429,-118.226755,2024-04-17T08:00,PM2.5,59.0,2.0
34.066429,-118.226755,2024-04-17T08:00,PM10,21.0,1.0
34.066429,-118.226755,2024-04-17T08:00,PM2.5,59.0,2.0
34.066429,-118.226755,2024-04-17T08:00,PM10,21.0,1.0
34.066429,-118.226755,2024-04-17T08:00,PM2.5,59.0,2.0
34.066429,-118.226755,2024-04-17T08:00,PM10,21.0,1.0
34.066429,-118.226755,2024-04-17T08:00,PM2.5,59.0,2.0
34.066429,-118.226755,2024-04-17T08:00,PM10,21.0,1.0
34.066429,-118.226755,2024-04-17T08:00,PM2.5,59.0,2.0
34.066429,-118.226755,2024-04-17T08:00,PM10,21.0,1.0
34.066429,-118.226755,2024-04-17T08:00,PM2.5,59.0,2.0
34.066429,-118.226755,2024-04-17T08:00,PM10,21.0,1.0
34.066429,-118.226755,2024-04-17T08:00,PM2.5,59.0,2.0
34.066429,-118.226755,2024-04-17T08:00,PM10,21.0,1.0
34.066429,-118.226755,2024-04-17T08:00,PM2.5,59.0,2.0
34.066429,-118.226755,2024-04-17T08:00,PM10,21.0,1.0
34.066429,-118.226755,2024-04-17T08:00,PM2.5,59.0,2.0
34.066429,-118.226755,2024-04-17T08:00,PM10,21.0,1.0
34.066429,-118.226755,2024-04-17T08:00,PM2.5,59.0,2.0
34.066429,-118.226755,2024-04-17T08:00,PM10,21.0,1.0
34.066429,-118.226755,2024-04-17T08:00,PM2.5,59.0,2.0
34.066429,-118.226755,2024-04-17T08:00,PM10,21.0,1.0
34.066429,-118.226755,2024-04-17T08:00,PM2.5,59.0,2.0
34.066429,-118.226755,2024-04-17T08:00,PM10,21.0,1.0
34.066429,-118.226755,2024-04-17T08:00,PM2.5,59.0,2.0
34.066429,-118.226755,2024-04-17T08:00,PM10,21.0,1.0
34.066429,-118.226755,2024-04-17T08:00,PM2.5,59.0,2.0
34.066429,-118.226755,2024-04-17T08:00,PM10,21.0,1.0
34.066429,-118.226755,2024-04-17T08:00,PM2.5,59.0,2.0
34.066429,-118.226755,2024-04-17T08:00,PM10,21.0,1.0
34.066429,-118.226755,2024-04-17T08:00,PM2.5,59.0,2.0
34.066429,-118.226755,2024-04-17T08:00,PM10,21.0,1.0
34.066429,-118.226755,2024-04-17T08:00,PM2.5,59.0,2.0
34.066429,-118.226755,2024-04-17T08:00,PM10,21.0,1.0
34.066429,-118.226755,2024-04-17T08:00,PM2.5,59.0,2.0
34.066429,-118.226755,2024-04-17T08:00,PM10,21.0,1.0
34.066429,-118.226755,2024-04-17T08:00,PM2.5,59.0,2.0
34.066429,-118.226755,2024-04-17T08:00,PM10,21.0,1.0
34.066429,-118.226755,2024-04-17T08:00,PM2.5,59.0,2.0
34.066429,-118.226755,2024-04-17T08:00,PM10,21.0,1.0
34.066429,-118.226755,2024-04-17T08:00,PM2.5,59.0,2.0
34.066429,-118.226755,2024-04-17T08:00,PM10,21.0,1.0
34.066429,-118.226755,2024-04-17T08:00,PM2.5,59.0,2.0
34.066429,-118.226755,2024-04-17T08:00,PM10,21.0,1.0
34.066429,-118.226755,2024-04-17T08:00,PM2.5,59.0,2.0
34.066429,-118.226755,2024-04-17T08:00,PM10,21.0,1.0
34.066429,-118.226755,2024-04-17T08:00,PM2.5,59.0,2.0
34.066429,-118.226755,2024-04-17T08:00,PM10,21.0,1.0
34.066429,-118.226755,2024-04-17T08:00,PM2.5,59.0,2.0
34.066429,-118.226755,2024-04-17T08:00,PM10,21.0,1.0
34.066429,-118.226755,2024-04-11T08:00,PM2.5,86,2
34.066429,-118.226755,2024-04-11T08:00,PM10,36,1
34.066429,-118.226755,2024-04-13T08:00,PM2.5,46,1
34.066429,-118.226755,2024-04-13T08:00,PM10,11,1
34.066429,-118.226755,2024-04-15T08:00,PM2.5,49,1
34.066429,-118.226755,2024-04-15T08:00,PM10,10,1
34.066429,-118.226755,2024-04-17T08:00,PM2.5,59,2
34.066429,-118.226755,2024-04-17T08:00,PM10,21,1
34.066429,-118.226755,2024-04-19T08:00,PM2.5,55,2
34.066429,-118.226755,2024-04-19T08:00,PM10,16,1
34.066429,-118.226755,2024-04-10T10:00,PM2.5,55,2
34.066429,-118.226755,2024-04-10T10:00,PM10,17,1
34.066429,-118.226755,2024-04-11T10:00,PM2.5,72,2
34.066429,-118.226755,2024-04-11T10:00,PM10,31,1
34.066429,-118.226755,2024-04-15T10:00,PM2.5,44,1
34.066429,-118.226755,2024-04-15T10:00,PM10,10,1
34.066429,-118.226755,2024-04-16T10:00,PM2.5,53,2
34.066429,-118.226755,2024-04-16T10:00,PM10,11,1
34.066429,-118.226755,2024-04-20T10:00,PM2.5,53,2
34.066429,-118.226755,2024-04-20T10:00,PM10,15,1
34.066429,-118.226755,2024-04-10T12:00,PM2.5,51,2
34.066429,-118.226755,2024-04-10T12:00,PM10,19,1
34.066429,-118.226755,2024-04-19T12:00,PM2.5,57,2
34.066429,-118.226755,2024-04-19T12:00,PM10,21,1
34.066429,-118.226755,2024-04-20T12:00,PM2.5,60,2
34.066429,-118.226755,2024-04-20T12:00,PM10,16,1
34.066429,-118.226755,2024-04-10T14:00,PM2.5,39,1
34.066429,-118.226755,2024-04-10T14:00,PM10,25,1
34.066429,-118.226755,2024-04-16T14:00,PM2.5,55,2
34.066429,-118.226755,2024-04-16T14:00,PM10,18,1
34.066429,-118.226755,2024-04-19T14:00,PM2.5,58,2
34.066429,-118.226755,2024-04-19T14:00,PM10,21,1
34.066429,-118.226755,2024-04-20T14:00,PM2.5,65,2
34.066429,-118.226755,2024-04-20T14:00,PM10,19,1
34.066429,-118.226755,2024-04-10T16:00,PM2.5,41,1
34.066429,-118.226755,2024-04-10T16:00,PM10,26,1
34.066429,-118.226755,2024-04-11T16:00,PM2.5,64,2
34.066429,-118.226755,2024-04-11T16:00,PM10,35,1
34.066429,-118.226755,2024-04-15T16:00,PM2.5,50,1
34.066429,-118.226755,2024-04-15T16:00,PM10,12,1
34.066429,-118.226755,2024-04-16T16:00,PM2.5,53,2
34.066429,-118.226755,2024-04-16T16:00,PM10,17,1
34.066429,-118.226755,2024-04-18T16:00,PM2.5,81,2
34.066429,-118.226755,2024-04-18T16:00,PM10,34,1
34.066429,-118.226755,2024-04-20T16:00,PM2.5,64,2
34.066429,-118.226755,2024-04-20T16:00,PM10,21,1
34.066429,-118.226755,2024-04-12T18:00,PM2.5,62,2
34.066429,-118.226755,2024-04-12T18:00,PM10,21,1
32.710177,-117.142665,2024-04-13T18:00,PM2.5,31,1
32.710177,-117.142665,2024-04-13T18:00,PM10,16,1
34.066429,-118.226755,2024-04-15T18:00,PM2.5,43,1
34.066429,-118.226755,2024-04-15T18:00,PM10,8,1
34.066429,-118.226755,2024-04-18T18:00,PM2.5,79,2
34.066429,-118.226755,2024-04-18T18:00,PM10,33,1
34.066429,-118.226755,2024-04-17T08:00,PM2.5,59,2
34.066429,-118.226755,2024-04-17T08:00,PM10,21,1
34.066429,-118.226755,2024-04-17T08:00,PM2.5,59,2
34.066429,-118.226755,2024-04-17T08:00,PM10,21,1
34.066429,-118.226755,2024-04-17T08:00,PM2.5,59,2
34.066429,-118.226755,2024-04-17T08:00,PM10,21,1
34.066429,-118.226755,2024-04-17T08:00,PM2.5,59,2
34.066429,-118.226755,2024-04-17T08:00,PM10,21,1
34.066429,-118.226755,2024-04-17T08:00,PM2.5,59,2
34.066429,-118.226755,2024-04-17T08:00,PM10,21,1
34.066429,-118.226755,2024-04-17T08:00,PM2.5,59,2
34.066429,-118.226755,2024-04-17T08:00,PM10,21,1
34.066429,-118.226755,2024-04-17T08:00,PM2.5,59,2
34.066429,-118.226755,2024-04-17T08:00,PM10,21,1
34.066429,-118.226755,2024-04-17T08:00,PM2.5,59,2
34.066429,-118.226755,2024-04-17T08:00,PM10,21,1
34.066429,-118.226755,2024-04-17T08:00,PM2.5,59,2
34.066429,-118.226755,2024-04-17T08:00,PM10,21,1
34.066429,-118.226755,2024-04-17T08:00,PM2.5,59,2
34.066429,-118.226755,2024-04-17T08:00,PM10,21,1
34.066429,-118.226755,2024-04-17T08:00,PM2.5,59,2
34.066429,-118.226755,2024-04-17T08:00,PM10,21,1
34.066429,-118.226755,2024-04-17T08:00,PM2.5,59,2
34.066429,-118.226755,2024-04-17T08:00,PM10,21,1
34.066429,-118.226755,2024-04-17T08:00,PM2.5,59,2
34.066429,-118.226755,2024-04-17T08:00,PM10,21,1
34.066429,-118.226755,2024-04-17T08:00,PM2.5,59,2
34.066429,-118.226755,2024-04-17T08:00,PM10,21,1
34.066429,-118.226755,2024-04-17T08:00,PM2.5,59,2
34.066429,-118.226755,2024-04-17T08:00,PM10,21,1
34.066429,-118.226755,2024-04-17T08:00,PM2.5,59,2
34.066429,-118.226755,2024-04-17T08:00,PM10,21,1
34.066429,-118.226755,2024-04-17T08:00,PM2.5,59,2
34.066429,-118.226755,2024-04-17T08:00,PM10,21,1
34.066429,-118.226755,2024-04-17T08:00,PM2.5,59,2
34.066429,-118.226755,2024-04-17T08:00,PM10,21,1
34.066429,-118.226755,2024-04-17T08:00,PM2.5,59,2
34.066429,-118.226755,2024-04-17T08:00,PM10,21,1
34.066429,-118.226755,2024-04-17T08:00,PM2.5,59,2
34.066429,-118.226755,2024-04-17T08:00,PM10,21,1
